City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Cordoba,AR,2020-12-24 22:18:27,-31.41,-64.18,95.0,28,0,10.29
308,Trofors,NO,2020-12-24 22:23:04,65.53,13.41,37.4,86,100,13.87
309,Stepnyak,KZ,2020-12-24 22:23:04,52.83,70.78,9.75,96,98,7.49
310,Iralaya,HN,2020-12-24 22:23:04,15.0,-83.23,80.96,77,0,7.31
311,Tuatapere,NZ,2020-12-24 22:23:04,-46.13,167.68,57.99,63,49,5.01
312,Fare,PF,2020-12-24 22:23:04,-16.7,-151.02,81.18,76,61,14.23
313,Erenhot,CN,2020-12-24 22:23:05,43.65,111.98,7.09,89,0,12.48
314,Colesberg,ZA,2020-12-24 22:23:05,-30.72,25.1,65.86,55,0,10.74
315,Minnedosa,CA,2020-12-24 22:23:05,50.25,-99.84,1.4,77,90,9.17
316,Araouane,ML,2020-12-24 22:23:05,18.9,-3.53,70.29,22,100,9.13
317,Mount Gambier,AU,2020-12-24 22:21:54,-37.83,140.77,55.4,76,93,6.93
318,Gorontalo,ID,2020-12-24 22:23:06,0.54,123.06,74.88,87,99,3.02
319,Mehamn,NO,2020-12-24 22:23:06,71.04,27.85,23.97,93,100,22.68
320,Kolyvan,RU,2020-12-24 22:23:06,55.31,82.74,10.4,78,90,22.37
321,Paamiut,GL,2020-12-24 22:23:06,61.99,-49.67,24.76,90,100,24.4
322,San Jose,US,2020-12-24 22:20:12,37.34,-121.89,62.01,44,75,3.36
323,Cabedelo,BR,2020-12-24 22:23:06,-6.98,-34.83,80.6,78,0,9.17
324,Ashqelon,IL,2020-12-24 22:22:36,31.67,34.57,55.0,93,0,5.57
325,Les Cayes,HT,2020-12-24 22:23:07,18.2,-73.75,77.9,76,0,4.59
326,Segou,ML,2020-12-24 22:23:07,13.43,-6.22,76.87,19,8,7.9
327,Great Falls,US,2020-12-24 22:22:21,47.5,-111.3,48.2,19,1,31.09
328,Saskylakh,RU,2020-12-24 22:23:08,71.92,114.08,-27.17,85,96,7.92
329,Port Macquarie,AU,2020-12-24 22:23:08,-31.43,152.92,73.99,69,77,4.0
330,Dhanwar,IN,2020-12-24 22:23:08,24.42,85.98,54.63,58,0,4.05
331,Cap Malheureux,MU,2020-12-24 22:23:08,-19.98,57.61,77.0,89,100,5.01
332,Naryan-Mar,RU,2020-12-24 22:23:08,67.67,53.09,-29.02,83,0,7.11
333,Atasu,KZ,2020-12-24 22:23:09,48.68,71.64,-0.36,94,80,1.39
334,Westport,US,2020-12-24 22:18:52,41.14,-73.36,55.99,76,90,13.87
335,Saldanha,ZA,2020-12-24 22:23:09,-33.01,17.94,62.6,77,0,6.93
336,Namibe,AO,2020-12-24 22:23:09,-15.2,12.15,69.26,78,79,4.16
337,Berlevag,NO,2020-12-24 22:23:10,70.86,29.09,24.89,92,100,24.92
338,Andenes,NO,2020-12-24 22:23:10,69.31,16.12,33.8,87,100,9.17
339,Malindi,KE,2020-12-24 22:23:10,-3.22,40.12,78.57,86,0,9.01
340,Laguna,US,2020-12-24 22:23:10,38.42,-121.42,53.6,54,1,3.96
341,Port Lincoln,AU,2020-12-24 22:23:10,-34.73,135.87,61.05,76,5,12.77
342,Alcaniz,ES,2020-12-24 22:23:11,41.05,-0.13,46.99,76,100,8.01
343,Guarapari,BR,2020-12-24 22:23:11,-20.67,-40.5,73.4,88,90,8.05
344,Villarrica,PY,2020-12-24 22:23:11,-25.75,-56.43,84.67,66,5,3.8
345,Nemuro,JP,2020-12-24 22:18:19,43.32,145.57,33.87,88,34,15.61
346,Saint-Pierre,RE,2020-12-24 22:23:11,-21.34,55.48,77.0,78,0,3.36
347,Nara,JP,2020-12-24 22:18:46,34.69,135.8,44.01,100,75,6.93
348,Salalah,OM,2020-12-24 22:23:12,17.02,54.09,71.6,53,0,3.36
349,Kavieng,PG,2020-12-24 22:23:12,-2.57,150.8,84.96,67,31,5.14
350,Rosetta,EG,2020-12-24 22:23:12,31.4,30.42,62.6,63,20,8.05
351,Kurumkan,RU,2020-12-24 22:23:13,54.3,110.3,-12.68,82,94,2.98
352,Taclobo,PH,2020-12-24 22:23:13,12.31,122.59,80.49,80,27,9.04
353,Bambous Virieux,MU,2020-12-24 22:23:13,-20.34,57.76,77.0,94,75,14.99
354,Koeru,EE,2020-12-24 22:23:13,58.96,26.03,32.54,98,100,2.95
355,Malakal,SS,2020-12-24 22:23:13,9.53,31.66,79.34,24,21,6.02
356,Youhao,CN,2020-12-24 22:23:13,47.87,128.83,-3.44,90,99,3.56
357,San Andres,CO,2020-12-24 22:23:14,12.58,-81.7,86.0,66,20,5.82
358,Makakilo City,US,2020-12-24 22:23:14,21.35,-158.09,80.6,57,40,4.7
359,Erzin,TR,2020-12-24 22:23:14,36.96,36.2,33.8,100,0,5.82
360,Limbang,MY,2020-12-24 22:23:14,4.75,115.0,75.2,100,75,5.82
361,Bengkulu,ID,2020-12-24 22:23:15,-3.8,102.27,74.64,82,99,3.76
362,Fleetwood,GB,2020-12-24 22:21:27,53.93,-3.01,33.01,72,0,1.99
363,Abdanan,IR,2020-12-24 22:23:15,32.99,47.42,40.3,70,0,3.69
364,Kahului,US,2020-12-24 22:23:15,20.89,-156.47,82.4,58,20,19.46
365,Sokoto,NG,2020-12-24 22:23:15,13.06,5.24,72.68,21,0,12.97
366,Yarada,IN,2020-12-24 22:23:15,17.65,83.27,62.6,88,0,2.24
367,Yar-Sale,RU,2020-12-24 22:23:16,66.83,70.83,-36.44,81,5,7.47
368,Tauranga,NZ,2020-12-24 22:18:42,-37.69,176.17,69.01,63,70,10.0
369,Najran,SA,2020-12-24 22:23:16,17.49,44.13,62.6,48,0,1.32
370,Cockburn Town,TC,2020-12-24 22:23:16,21.46,-71.14,80.6,69,40,16.11
371,Awjilah,LY,2020-12-24 22:23:16,29.11,21.29,54.09,84,22,7.02
372,Asyut,EG,2020-12-24 22:23:17,27.18,31.18,55.4,66,0,13.87
373,Constantine,DZ,2020-12-24 22:23:17,36.37,6.61,44.6,75,0,4.7
374,Pampas,PE,2020-12-24 22:23:17,-12.4,-74.9,59.36,63,64,6.51
375,Hami,CN,2020-12-24 22:19:11,42.8,93.45,17.85,76,96,1.99
376,Sarandi,BR,2020-12-24 22:23:17,-23.44,-51.87,87.8,52,20,10.29
377,Benguela,AO,2020-12-24 22:23:18,-12.58,13.41,75.67,75,78,4.94
378,Faanui,PF,2020-12-24 22:23:18,-16.48,-151.75,80.26,77,28,14.74
379,Kayes,ML,2020-12-24 22:23:18,14.0,-11.0,77.0,38,39,4.7
380,Mountain Home,US,2020-12-24 22:23:18,43.13,-115.69,41.0,35,1,17.22
381,Tiksi,RU,2020-12-24 22:23:19,71.69,128.87,-20.38,88,100,10.42
382,Yaring,TH,2020-12-24 22:23:19,6.87,101.37,75.34,89,79,3.76
383,Tazovskiy,RU,2020-12-24 22:23:19,67.47,78.7,-40.9,81,43,3.2
384,Cayenne,GF,2020-12-24 22:23:19,4.93,-52.33,75.2,100,90,1.12
385,Bayevo,RU,2020-12-24 22:23:19,53.28,80.77,14.04,96,100,15.5
386,Paita,PE,2020-12-24 22:23:20,-5.09,-81.11,71.08,73,67,17.72
387,Hualmay,PE,2020-12-24 22:23:20,-11.1,-77.61,70.57,75,41,9.53
388,Viedma,AR,2020-12-24 22:18:54,-40.81,-63.0,79.79,25,0,17.27
389,Marrakesh,MA,2020-12-24 22:23:20,31.63,-8.01,51.8,71,36,5.82
390,Itamaraca,BR,2020-12-24 22:23:20,-7.75,-34.83,78.8,69,40,9.17
391,Booue,GA,2020-12-24 22:23:21,-0.09,11.94,74.35,92,13,2.75
392,Bosaso,SO,2020-12-24 22:23:21,11.28,49.18,73.49,68,0,2.98
393,Platteville,US,2020-12-24 22:22:12,42.73,-90.48,12.2,66,40,14.99
394,Ormara,PK,2020-12-24 22:23:22,25.21,64.64,69.6,49,0,7.05
395,Manta,EC,2020-12-24 22:23:22,-0.95,-80.73,82.4,61,75,8.05
396,Nome,US,2020-12-24 22:23:22,64.5,-165.41,24.8,79,90,17.22
397,Hasaki,JP,2020-12-24 22:23:22,35.73,140.83,37.4,47,75,9.17
398,Guerrero Negro,MX,2020-12-24 22:23:22,27.98,-114.06,72.66,21,100,4.41
399,Hovd,MN,2020-12-24 22:23:23,48.01,91.64,5.07,84,78,1.88
400,Maceio,BR,2020-12-24 22:18:31,-9.67,-35.74,77.0,88,20,9.17
401,Vila,PT,2020-12-24 22:23:23,42.03,-8.16,42.01,87,8,13.0
402,Bardiyah,LY,2020-12-24 22:23:23,31.76,25.09,59.31,80,10,6.69
403,Mitchell,US,2020-12-24 22:23:23,43.71,-98.03,10.4,51,1,8.05
404,Ridgecrest,US,2020-12-24 22:23:24,35.62,-117.67,51.01,11,1,2.91
405,Meulaboh,ID,2020-12-24 22:23:24,4.14,96.13,75.96,88,82,3.02
406,Zabol,AF,2020-12-24 22:23:24,32.25,67.25,36.23,67,88,7.63
407,Waitati,NZ,2020-12-24 22:23:24,-45.75,170.57,55.0,65,77,15.01
408,Saint-Ambroise,CA,2020-12-24 22:23:25,48.55,-71.33,44.6,80,100,8.05
409,Talcahuano,CL,2020-12-24 22:23:25,-36.72,-73.12,69.8,56,0,19.46
410,Cabo San Lucas,MX,2020-12-24 22:23:25,22.89,-109.91,79.0,34,75,10.29
411,Geraldton,AU,2020-12-24 22:23:25,-28.77,114.6,64.4,72,90,3.36
412,Mongomo,GQ,2020-12-24 22:23:25,1.63,11.31,69.71,94,35,2.8
413,Hambantota,LK,2020-12-24 22:23:26,6.12,81.12,75.2,100,20,2.24
414,Graham,US,2020-12-24 22:23:26,47.05,-122.29,42.8,75,1,2.46
415,Florence,IT,2020-12-24 22:23:26,43.77,11.25,55.99,71,20,9.17
416,Chapais,CA,2020-12-24 22:23:26,49.78,-74.85,35.6,100,90,16.11
417,Sola,VU,2020-12-24 22:23:26,-13.88,167.55,84.2,89,75,6.89
418,Homer,US,2020-12-24 22:23:27,59.64,-151.55,35.01,100,75,6.26
419,Alofi,NU,2020-12-24 22:23:27,-19.06,-169.92,82.4,74,75,4.7
420,Luderitz,NA,2020-12-24 22:23:27,-26.65,15.16,68.0,68,0,21.92
421,Varkaus,FI,2020-12-24 22:23:27,62.32,27.87,32.0,98,90,5.82
422,Proletariy,RU,2020-12-24 22:23:27,58.43,31.7,30.97,99,100,8.37
423,Caramay,PH,2020-12-24 22:23:28,10.18,119.24,77.0,86,49,5.17
424,Chulman,RU,2020-12-24 22:23:28,56.85,124.91,-17.52,86,100,6.85
425,Klaksvik,FO,2020-12-24 22:23:28,62.23,-6.59,44.6,93,100,13.87
426,Manicore,BR,2020-12-24 22:23:28,-5.81,-61.3,80.37,88,100,1.59
427,Corrales,US,2020-12-24 22:23:28,35.24,-106.61,41.0,19,1,9.17
428,Mount Pleasant,US,2020-12-24 22:23:28,32.79,-79.86,68.0,100,90,18.34
429,Santiago Del Estero,AR,2020-12-24 22:23:29,-27.8,-64.26,100.99,30,16,4.0
430,Santa Isabel,BR,2020-12-24 22:23:29,-23.32,-46.22,68.0,72,75,12.75
431,Sidi Ali,DZ,2020-12-24 22:23:29,36.1,0.42,52.7,94,38,1.12
432,Skegness,GB,2020-12-24 22:23:30,53.14,0.34,42.01,93,75,17.22
433,Santa Cruz,BO,2020-12-24 22:20:38,-17.8,-63.17,91.4,59,75,11.41
434,Kapit,MY,2020-12-24 22:23:30,2.02,112.93,73.72,94,100,1.68
435,Tsaratanana,MG,2020-12-24 22:23:30,-16.78,47.65,75.78,71,52,1.68
436,Ichinohe,JP,2020-12-24 22:23:31,40.21,141.3,32.0,94,75,9.17
437,Damghan,IR,2020-12-24 22:23:31,36.17,54.35,36.68,82,69,0.49
438,Pingliang,CN,2020-12-24 22:23:31,35.54,106.69,26.82,74,77,1.34
439,Beipiao,CN,2020-12-24 22:23:32,41.79,120.78,8.06,78,0,3.09
440,Cascas,PE,2020-12-24 22:23:32,-7.48,-78.82,66.2,55,75,4.7
441,Iquitos,PE,2020-12-24 22:23:32,-3.75,-73.25,86.0,70,40,3.36
442,Pombia,IT,2020-12-24 22:23:32,45.65,8.63,48.2,93,75,1.12
443,Nabire,ID,2020-12-24 22:23:32,-3.37,135.48,77.45,84,55,3.87
444,Paso De Los Toros,UY,2020-12-24 22:23:32,-32.82,-56.52,93.2,28,0,16.11
445,Matagami,CA,2020-12-24 22:23:33,49.75,-77.63,33.8,86,90,17.22
446,Kavaratti,IN,2020-12-24 22:23:33,10.57,72.64,82.18,75,96,6.13
447,Mezen,RU,2020-12-24 22:23:33,65.85,44.24,-3.24,88,100,11.1
448,Kaitong,CN,2020-12-24 22:23:33,44.81,123.15,3.51,84,0,6.42
449,Madang,PG,2020-12-24 22:23:34,-5.22,145.8,78.67,85,96,3.85
450,Juba,SS,2020-12-24 22:23:34,4.85,31.58,80.2,43,0,1.41
451,Fontenay-Le-Comte,FR,2020-12-24 22:23:34,46.58,-1.0,41.0,83,0,6.93
452,Rocha,UY,2020-12-24 22:23:34,-34.48,-54.33,72.68,70,0,14.5
453,Kihei,US,2020-12-24 22:20:38,20.79,-156.47,82.4,58,20,19.46
454,Vrede,ZA,2020-12-24 22:23:34,-27.43,29.17,60.49,86,35,9.89
455,Hervey Bay,AU,2020-12-24 22:23:35,-25.3,152.85,77.0,68,94,5.01
456,Shimoda,JP,2020-12-24 22:23:35,34.67,138.95,45.0,72,89,5.99
457,Cody,US,2020-12-24 22:23:35,44.53,-109.06,37.99,34,1,8.05
458,Pevek,RU,2020-12-24 22:23:35,69.7,170.31,0.95,94,100,3.4
459,Redcliffe,AU,2020-12-24 22:23:35,-27.23,153.1,73.99,73,75,6.93
460,Fairbanks,US,2020-12-24 22:21:57,64.84,-147.72,8.01,77,75,1.16
461,Tynset,NO,2020-12-24 22:23:36,62.28,10.78,28.4,79,21,17.22
462,Augusto Correa,BR,2020-12-24 22:23:36,-1.02,-46.63,79.3,77,100,5.57
463,Beloha,MG,2020-12-24 22:23:36,-25.17,45.05,71.64,94,79,1.86
464,Sibut,CF,2020-12-24 22:23:36,5.72,19.07,77.31,33,34,1.88
465,Beyneu,KZ,2020-12-24 22:23:36,45.32,55.2,9.54,82,0,4.5
466,Kalemie,CD,2020-12-24 22:23:37,-5.95,29.19,69.84,84,21,4.83
467,Ulaangom,MN,2020-12-24 22:23:37,49.98,92.07,-7.51,89,100,1.36
468,Nelson Bay,AU,2020-12-24 22:23:37,-32.72,152.15,75.0,83,90,20.8
469,Komsomolskiy,UZ,2020-12-24 22:23:38,40.43,71.72,30.2,80,99,4.7
470,Husavik,IS,2020-12-24 22:23:38,66.04,-17.34,50.0,57,20,28.86
471,Ambulu,ID,2020-12-24 22:23:38,-8.35,113.61,76.42,84,57,0.29
472,Kalmunai,LK,2020-12-24 22:23:38,7.42,81.82,76.26,85,69,6.22
473,Arroio Grande,BR,2020-12-24 22:23:38,-32.24,-53.09,70.0,85,38,24.0
474,Keetmanshoop,NA,2020-12-24 22:23:39,-26.58,18.13,79.63,17,0,8.63
475,Nanortalik,GL,2020-12-24 22:23:39,60.14,-45.24,27.34,90,100,37.51
476,Inuvik,CA,2020-12-24 22:19:10,68.35,-133.72,1.4,77,100,3.36
477,Yulara,AU,2020-12-24 22:23:39,-25.24,130.99,64.4,68,1,4.7
478,Lambarene,GA,2020-12-24 22:23:39,-0.7,10.24,76.86,94,54,3.2
479,Norman Wells,CA,2020-12-24 22:23:39,65.28,-126.83,3.2,84,75,2.24
480,Pisco,PE,2020-12-24 22:23:40,-13.7,-76.22,73.4,73,0,24.16
481,Sindhnur,IN,2020-12-24 22:23:40,15.78,76.77,64.63,83,8,4.83
482,Bukama,CD,2020-12-24 22:23:40,-9.2,25.85,69.91,90,29,1.9
483,Bonthe,SL,2020-12-24 22:23:40,7.53,-12.51,79.83,80,70,5.64
484,Sinjar,IQ,2020-12-24 22:23:40,36.32,41.88,39.33,64,0,9.1
485,Kabanjahe,ID,2020-12-24 22:23:40,3.1,98.49,75.2,100,40,4.7
486,Vaitape,PF,2020-12-24 22:23:41,-16.52,-151.75,81.16,75,27,14.72
487,Mahajanga,MG,2020-12-24 22:23:41,-15.72,46.32,77.0,94,20,1.12
488,Henties Bay,NA,2020-12-24 22:23:41,-22.12,14.28,64.0,86,67,5.01
489,Lumphat,KH,2020-12-24 22:23:41,13.49,106.98,72.36,81,24,5.86
490,Jalu,LY,2020-12-24 22:23:42,29.03,21.55,54.97,84,36,7.49
491,Svetlyy,RU,2020-12-24 22:23:42,54.67,20.13,39.0,93,90,13.42
492,Pyaozerskiy,RU,2020-12-24 22:23:42,65.83,31.17,23.18,96,100,15.32
493,Tres Arroyos,AR,2020-12-24 22:23:42,-38.37,-60.28,79.81,40,100,13.49
494,Celestun,MX,2020-12-24 22:23:43,20.87,-90.4,77.2,79,0,11.18
495,Sunrise Manor,US,2020-12-24 22:23:43,36.21,-115.07,52.0,19,1,4.7
496,Mandal,IN,2020-12-24 22:23:43,25.45,74.57,53.76,53,0,6.49
497,Nhulunbuy,AU,2020-12-24 22:23:44,-12.23,136.77,78.8,88,100,4.7
498,Telde,ES,2020-12-24 22:23:44,27.99,-15.42,68.0,64,20,9.17
499,Yamada,JP,2020-12-24 22:23:44,39.47,141.95,34.7,82,13,6.11
500,Wajir,KE,2020-12-24 22:23:44,1.75,40.06,83.21,36,27,9.28
501,Vung Tau,VN,2020-12-24 22:23:44,10.35,107.08,77.79,82,88,15.7
502,Saceni,RO,2020-12-24 22:23:45,44.23,25.07,44.49,82,99,4.76
503,Kilis,TR,2020-12-24 22:23:45,36.72,37.12,28.4,86,0,1.41
504,Tura,IN,2020-12-24 22:23:45,25.52,90.22,56.59,73,26,3.04
505,Georgiyevka,KZ,2020-12-24 22:23:45,43.04,74.71,12.2,85,100,4.47
506,Aitape,PG,2020-12-24 22:23:45,-3.14,142.35,79.34,83,77,4.16
507,Burns Lake,CA,2020-12-24 22:23:46,54.23,-125.75,30.2,92,100,1.03
508,Salym,RU,2020-12-24 22:23:46,60.06,71.48,-33.23,82,19,5.91
509,Tumut,AU,2020-12-24 22:23:46,-35.3,148.22,69.62,52,0,4.85
510,Panjab,AF,2020-12-24 22:23:46,34.39,67.02,17.83,81,100,3.24
511,Sandane,NO,2020-12-24 22:23:47,61.77,6.21,27.0,95,95,1.01
512,Rockwall,US,2020-12-24 22:21:42,32.9,-96.4,53.01,20,1,13.87
513,Avera,US,2020-12-24 22:23:47,33.19,-82.53,59.0,94,90,4.7
514,Bahia Blanca,AR,2020-12-24 22:23:47,-38.72,-62.27,78.48,46,99,12.77
515,Grand-Santi,GF,2020-12-24 22:23:48,4.25,-54.38,75.27,95,100,2.68
516,Kouroussa,GN,2020-12-24 22:23:48,10.65,-9.88,75.76,23,72,1.7
517,Batangafo,CF,2020-12-24 22:23:48,7.3,18.28,76.46,26,1,3.58
518,Port Blair,IN,2020-12-24 22:22:40,11.67,92.75,77.76,78,12,11.07
519,Weinan,CN,2020-12-24 22:23:48,34.5,109.51,33.01,85,75,2.24
520,Baculin,PH,2020-12-24 22:23:48,7.45,126.58,77.23,80,100,7.76
521,Vokhma,RU,2020-12-24 22:23:49,58.93,46.76,10.89,96,100,4.61
522,Galeana,MX,2020-12-24 22:23:49,24.83,-100.07,60.01,12,42,8.01
523,Zlitan,LY,2020-12-24 22:23:49,32.47,14.57,60.62,70,0,7.29
524,Dickson,US,2020-12-24 22:23:49,36.08,-87.39,30.99,58,90,10.29
525,Bella Union,UY,2020-12-24 22:23:49,-30.28,-57.6,89.53,39,0,2.01
526,Jumla,NP,2020-12-24 22:23:49,29.27,82.18,31.71,61,0,4.47
527,Okha,RU,2020-12-24 22:23:50,53.57,142.95,-12.78,90,99,14.16
528,Arcata,US,2020-12-24 22:23:50,40.87,-124.08,57.99,71,1,8.08
529,Kununurra,AU,2020-12-24 22:23:50,-15.77,128.73,77.0,100,92,4.7
530,La Ronge,CA,2020-12-24 22:23:50,55.1,-105.28,21.2,85,96,3.36
531,Salinopolis,BR,2020-12-24 22:23:50,-0.61,-47.36,80.76,79,90,11.36
532,Kandri,IN,2020-12-24 22:23:51,21.42,79.27,53.6,76,0,6.98
533,Chateauroux,FR,2020-12-24 22:23:51,46.82,1.7,35.6,93,0,11.41
534,Los Llanos De Aridane,ES,2020-12-24 22:23:51,28.66,-17.92,69.8,60,0,10.29
535,Port Hedland,AU,2020-12-24 22:23:51,-20.32,118.57,80.6,51,0,8.05
536,Charters Towers,AU,2020-12-24 22:23:51,-20.1,146.27,80.24,68,100,2.71
537,Sokolovyy,RU,2020-12-24 22:23:52,51.57,45.83,9.79,96,77,4.29
538,Qeshm,IR,2020-12-24 22:23:52,26.96,56.27,60.8,71,0,2.24
539,Ayagoz,KZ,2020-12-24 22:23:52,47.97,80.44,4.44,84,20,5.26
540,Leshukonskoye,RU,2020-12-24 22:23:52,64.9,45.76,-2.2,91,100,9.06
541,Voskresenskoye,RU,2020-12-24 22:23:52,56.84,45.43,10.8,96,100,6.17
542,Lovozero,RU,2020-12-24 22:23:53,68.0,35.01,3.45,93,100,9.22
543,Pangody,RU,2020-12-24 22:23:53,65.85,74.49,-40.5,81,26,5.08
544,Bambanglipuro,ID,2020-12-24 22:23:53,-7.95,110.28,74.95,84,2,3.22
545,Vigevano,IT,2020-12-24 22:23:53,45.31,8.86,46.0,100,50,3.24
546,Baykalsk,RU,2020-12-24 22:23:53,51.51,104.15,11.3,87,65,3.51
547,Mushie,CD,2020-12-24 22:23:54,-3.02,16.9,73.0,92,100,0.92
548,Mandera,KE,2020-12-24 22:23:54,3.94,41.87,83.23,31,2,8.5
549,Ramos Arizpe,MX,2020-12-24 22:23:54,25.55,-100.97,57.2,58,75,3.74
550,Liverpool,GB,2020-12-24 22:23:54,53.41,-2.98,37.99,69,0,9.17
551,Te Anau,NZ,2020-12-24 22:23:54,-45.42,167.72,56.03,47,20,4.47
552,Newala,TZ,2020-12-24 22:23:55,-10.94,39.28,69.3,100,84,3.56
553,Mogadishu,SO,2020-12-24 22:23:55,2.04,45.34,77.22,78,45,20.54
554,Bhainsdehi,IN,2020-12-24 22:23:55,21.65,77.63,56.53,41,0,3.49
555,Caravelas,BR,2020-12-24 22:23:55,-17.71,-39.25,76.33,79,6,7.34
556,Talnakh,RU,2020-12-24 22:23:56,69.49,88.4,-38.2,65,10,2.24
557,Bay Roberts,CA,2020-12-24 22:23:56,47.6,-53.26,30.99,68,20,5.82
558,Zihuatanejo,MX,2020-12-24 22:23:56,17.63,-101.55,84.2,70,20,6.93
559,Lahaina,US,2020-12-24 22:23:56,20.88,-156.68,82.4,51,20,17.22
560,Mkokotoni,TZ,2020-12-24 22:23:56,-5.88,39.25,79.86,85,0,10.2
561,Natal,BR,2020-12-24 22:20:11,-5.79,-35.21,80.6,78,40,8.05
562,Dzhebariki-Khaya,RU,2020-12-24 22:23:57,62.22,135.8,-50.44,75,96,2.15
563,Padang,ID,2020-12-24 22:23:57,-0.95,100.35,77.92,67,90,2.91
564,Tabou,CI,2020-12-24 22:23:06,4.42,-7.35,78.8,85,84,5.08
565,Flinders,AU,2020-12-24 22:23:57,-34.58,150.86,66.99,73,96,4.0
566,Nimaparha,IN,2020-12-24 22:23:58,20.07,86.02,59.0,93,0,4.99
